"TIME", "DISTANCE", "CLIENT_1_EID", "CLIENT_1_LAT", "CLIENT_1_LON", "CLIENT_2_EID", "CLIENT_2_LAT", "CLIENT_2_LON"
0.004065815222, 0.2123035304, 4478, -3.7822087, -38.49841, 4491, -3.782142527, -38.49818037
0.1264859494, 4.68732141, 4478, -3.7822087, -38.49841, 4483, -3.810440735, -38.49482681
0.09303164285, 3.326107498, 4478, -3.7822087, -38.49841, 4481, -3.802705442, -38.4883658
0.1765590453, 9.470856512, 4477, -3.789450895, -38.47943344, 1, -3.820394, -38.534866
0.08867686726, 3.173690378, 4477, -3.789450895, -38.47943344, 4478, -3.7822087, -38.49841
0.1434598656, 7.04678019, 4477, -3.789450895, -38.47943344, 4476, -3.777324933, -38.5130535
0.1931903926, 9.892088722, 4477, -3.789450895, -38.47943344, 4436, -3.857085695, -38.49659024
0.0357355109, 1.320742882, 4477, -3.789450895, -38.47943344, 4435, -3.7917287, -38.486324
0.04951189104, 1.802916182, 4477, -3.789450895, -38.47943344, 4434, -3.788275676, -38.46553773
0.04462671647, 2.025309281, 4477, -3.789450895, -38.47943344, 4433, -3.798074763, -38.47895185
0.263963403, 12.5102554, 4477, -3.789450895, -38.47943344, 4432, -3.805430517, -38.45109231
0.01867814316, 0.7237350149, 4477, -3.789450895, -38.47943344, 4431, -3.7908456, -38.476166
0.09923086381, 3.593386741, 4477, -3.789450895, -38.47943344, 4430, -3.7847707, -38.504284
0.08250247868, 3.772469088, 4477, -3.789450895, -38.47943344, 4429, -3.7993126, -38.499374
0.04350148742, 1.592552049, 4477, -3.789450895, -38.47943344, 4427, -3.788413351, -38.46734305
0.04329899262, 1.997391591, 4477, -3.789450895, -38.47943344, 4426, -3.7986517, -38.47932
0.1536827934, 7.942493328, 4477, -3.789450895, -38.47943344, 4420, -3.8268032, -38.50519
0.1029070911, 5.085696854, 4477, -3.789450895, -38.47943344, 4534, -3.81951, -38.491722
0.07854302235, 2.819005783, 4477, -3.789450895, -38.47943344, 4533, -3.788169452, -38.49998212
0.1601946856, 8.325552092, 4477, -3.789450895, -38.47943344, 4532, -3.8445275, -38.49463
0.08724166418, 3.12345827, 4477, -3.789450895, -38.47943344, 4531, -3.7849307, -38.49906198
0.115858144, 5.718637091, 4477, -3.789450895, -38.47943344, 4530, -3.8107007, -38.510647
0.4111632223, 19.52940154, 4477, -3.789450895, -38.47943344, 4529, -3.870258847, -38.37337639
0.08061076606, 3.785138192, 4477, -3.789450895, -38.47943344, 4528, -3.79482545, -38.50083475
0.1419681706, 5.877611369, 4477, -3.789450895, -38.47943344, 4527, -3.814381393, -38.45764059
0.05821526927, 1.944097287, 4477, -3.789450895, -38.47943344, 4526, -3.791210246, -38.49160108
0.04934248757, 1.796987088, 4477, -3.789450895, -38.47943344, 4525, -3.800287044, -38.47544249
0.07600142116, 3.319886287, 4477, -3.789450895, -38.47943344, 4524, -3.801400096, -38.48847793
0.07661477143, 3.34135354, 4477, -3.789450895, -38.47943344, 4522, -3.801492705, -38.48840792
0.03862736627, 1.542526579, 4477, -3.789450895, -38.47943344, 4520, -3.793535, -38.48653
0.06952746151, 3.093297704, 4477, -3.789450895, -38.47943344, 4518, -3.8013663, -38.48826
0.07616446757, 3.325592902, 4477, -3.789450895, -38.47943344, 4516, -3.801631873, -38.48839719
0.09066239014, 4.233728216, 4477, -3.789450895, -38.47943344, 4515, -3.794863, -38.5011742
0.02118727873, 0.9906630688, 4477, -3.789450895, -38.47943344, 4514, -3.7933288, -38.480827
0.01757781981, 0.7466540211, 4477, -3.789450895, -38.47943344, 4513, -3.791352, -38.481213
0.05755256971, 3.028230278, 4477, -3.789450895, -38.47943344, 4512, -3.778196315, -38.48287489
0.02078498786, 0.7974745822, 4477, -3.789450895, -38.47943344, 4511, -3.788383, -38.482067
0.05495229406, 2.593780609, 4477, -3.789450895, -38.47943344, 4510, -3.795228, -38.491894
0.05960913745, 2.837660177, 4477, -3.789450895, -38.47943344, 4509, -3.795897, -38.49246
0.01438238762, 0.5765082031, 4477, -3.789450895, -38.47943344, 4508, -3.789609955, -38.48016915
0.1273888921, 7.488210753, 4477, -3.789450895, -38.47943344, 4507, -3.8463397, -38.479694
0.2427383946, 14.47603897, 4477, -3.789450895, -38.47943344, 4506, -3.882640313, -38.50145465
