"FROM", "TO", "PREV", "LOG", "LAT"
166658,132012,132011,-38.5366,-3.74316
166658,132011,70887,-38.5368,-3.74299
166658,70887,105999,-38.5371,-3.74272
166658,105999,268,-38.5375,-3.74244
166658,268,20327,-38.5379,-3.74209
166658,20327,30838,-38.539,-3.74111
166658,30838,30837,-38.5392,-3.74099
166658,30837,133166,-38.5393,-3.74084
166658,133166,345,-38.5402,-3.74007
166658,345,348,-38.5403,-3.74
166658,348,105997,-38.5411,-3.73938
166658,105997,19489,-38.5413,-3.7392
166658,19489,19486,-38.5423,-3.73832
166658,19486,63711,-38.5424,-3.73814
166658,63711,15469,-38.5428,-3.73768
166658,15469,113564,-38.5433,-3.7374
166658,113564,115272,-38.5437,-3.73732
166658,115272,122452,-38.5438,-3.73731
166658,122452,47345,-38.5439,-3.73732
166658,47345,28858,-38.5447,-3.73749
166658,28858,28859,-38.5453,-3.7376
166658,28859,92407,-38.5455,-3.73763
166658,92407,100318,-38.5458,-3.7377
166658,100318,43168,-38.5463,-3.73778
166658,43168,29462,-38.5468,-3.73789
166658,29462,29463,-38.5474,-3.73802
166658,29463,122382,-38.5476,-3.73807
166658,122382,137648,-38.548,-3.73815
166658,137648,66248,-38.5484,-3.73823
166658,66248,63623,-38.5489,-3.73834
166658,63623,19405,-38.5493,-3.73843
166658,19405,174,-38.5499,-3.73856
166658,174,29000,-38.5504,-3.73868
166658,29000,29001,-38.551,-3.7388
166658,29001,76364,-38.5521,-3.73904
166658,76364,61554,-38.5532,-3.73925
166658,61554,20411,-38.5542,-3.73946
166658,20411,20412,-38.5553,-3.73968
166658,20412,20318,-38.5554,-3.7397
166658,20318,20319,-38.5564,-3.73989
166658,20319,166657,-38.5569,-3.74
166658,166657,166658,-38.5569,-3.74008
166658,166648,166647,-38.5553,-3.77966
166658,166647,109288,-38.5556,-3.78045
166658,109288,83979,-38.5557,-3.78069
166658,83979,115898,-38.5559,-3.78105
166658,115898,100174,-38.5562,-3.7819
166658,100174,12933,-38.5554,-3.78234
166658,12933,100141,-38.5554,-3.7824
166658,100141,41371,-38.5563,-3.78196
166658,41371,159451,-38.5569,-3.78163
166658,159451,35411,-38.5571,-3.78149
166658,35411,92775,-38.5578,-3.78113
166658,92775,63650,-38.5581,-3.781
166658,63650,63651,-38.559,-3.78051
166658,63651,3713,-38.5599,-3.78003
166658,3713,35569,-38.5607,-3.77942
166658,35569,30273,-38.5619,-3.77775
166658,30273,30259,-38.5626,-3.77771
166658,30259,105957,-38.5633,-3.77713
166658,105957,36206,-38.5638,-3.77671
166658,36206,36203,-38.5643,-3.77616
166658,36203,39692,-38.5643,-3.77612
166658,39692,39690,-38.5646,-3.7758
166658,39690,65815,-38.5648,-3.77556
166658,65815,35403,-38.5654,-3.77484
166658,35403,8477,-38.5655,-3.77475
166658,8477,8476,-38.5659,-3.77428
166658,8476,18483,-38.5676,-3.77419
166658,18483,18482,-38.5676,-3.77408
166658,18482,54675,-38.5679,-3.77373
166658,54675,39149,-38.5685,-3.7729
166658,39149,39148,-38.5695,-3.77162
166658,39148,94661,-38.5698,-3.77117
166658,94661,7483,-38.5703,-3.77049
166658,7483,7482,-38.5704,-3.77026
166658,7482,28621,-38.5705,-3.77019
166658,28621,94917,-38.5705,-3.77004
166658,94917,150605,-38.5703,-3.76921
166658,150605,24194,-38.5701,-3.76846
166658,24194,92594,-38.57,-3.76795
166658,92594,66409,-38.5698,-3.76754
166658,66409,66411,-38.5696,-3.76734
166658,66411,55915,-38.5695,-3.76724
166658,55915,55916,-38.5695,-3.76715
166658,55916,52545,-38.569,-3.76674
166658,52545,4523,-38.568,-3.76593
166658,4523,54480,-38.5677,-3.76539
166658,54480,76929,-38.5675,-3.76512
166658,76929,256,-38.5674,-3.76498
166658,256,28154,-38.5668,-3.76406
166658,28154,92391,-38.5666,-3.76368
166658,92391,98740,-38.5664,-3.76338
166658,98740,54706,-38.5659,-3.76271
166658,54706,55879,-38.5655,-3.76198
166658,55879,145497,-38.565,-3.76125
166658,145497,144102,-38.565,-3.76116
166658,144102,5263,-38.5646,-3.76054
166658,5263,92250,-38.5642,-3.75996
166658,92250,92251,-38.5637,-3.75924
166658,92251,92252,-38.5635,-3.75878
166658,92252,61755,-38.5631,-3.7583
166658,61755,61757,-38.5628,-3.75805
166658,61757,52447,-38.5621,-3.75759
166658,52447,28015,-38.5617,-3.75745
166658,28015,27998,-38.5613,-3.75735
166658,27998,28005,-38.5593,-3.75713
166658,28005,119931,-38.5592,-3.75713
166658,119931,37012,-38.559,-3.75713
166658,37012,18096,-38.5575,-3.75677
166658,18096,47619,-38.5573,-3.75666
166658,47619,43229,-38.5564,-3.75578
166658,43229,20436,-38.5561,-3.75551
166658,20436,89057,-38.5558,-3.75524
166658,89057,56311,-38.5555,-3.75493
166658,56311,23660,-38.5562,-3.75424
166658,23660,92928,-38.557,-3.75339
166658,92928,92927,-38.5571,-3.75322
166658,92927,41353,-38.5573,-3.753
166658,41353,18275,-38.5577,-3.75256
166658,18275,57662,-38.5586,-3.75151
166658,57662,107178,-38.5583,-3.7512
166658,107178,72397,-38.5576,-3.75047
166658,72397,72398,-38.5581,-3.75001
166658,72398,29924,-38.5589,-3.74935
166658,29924,29925,-38.5587,-3.74922
166658,29925,29926,-38.5582,-3.74866
166658,29926,39972,-38.5579,-3.74825
166658,39972,39973,-38.5576,-3.74794
166658,39973,76885,-38.5573,-3.74763
166658,76885,76886,-38.5569,-3.74716
166658,76886,90859,-38.5573,-3.74673
166658,90859,90858,-38.5573,-3.7467
166658,90858,19937,-38.5573,-3.74666
166658,19937,19938,-38.5573,-3.7466
166658,19938,124787,-38.5573,-3.74656
166658,124787,142963,-38.5573,-3.74648
166658,142963,74601,-38.5574,-3.74589
166658,74601,3265,-38.5576,-3.7452
166658,3265,91152,-38.5573,-3.74514
166658,91152,17538,-38.5565,-3.74497
166658,17538,17537,-38.5566,-3.74429
166658,17537,59267,-38.5568,-3.74358
166658,59267,133755,-38.5568,-3.74322
166658,133755,18247,-38.5569,-3.74288
166658,18247,22736,-38.5571,-3.7422
166658,22736,22735,-38.5572,-3.74149
166658,22735,59273,-38.5573,-3.7409
166658,59273,18570,-38.5574,-3.7408
166658,18570,47162,-38.5575,-3.74011
166658,47162,41410,-38.5575,-3.74003
166658,41410,63647,-38.5573,-3.73999
166658,63647,42753,-38.5564,-3.73982
166658,42753,20319,-38.5564,-3.73989
166658,166650,166649,-38.5591,-3.74916
166658,166649,40508,-38.559,-3.74914
166658,40508,55522,-38.5592,-3.74845
166658,55522,33345,-38.5593,-3.74775
166658,33345,33344,-38.5595,-3.74705
166658,33344,22201,-38.5596,-3.74636
166658,22201,8596,-38.5597,-3.74564
166658,8596,8595,-38.5599,-3.74496
166658,8595,18515,-38.56,-3.74426
166658,18515,36501,-38.5602,-3.74356
166658,36501,6544,-38.5603,-3.74285
166658,6544,6543,-38.5605,-3.74217
166658,6543,52428,-38.5606,-3.74146
166658,52428,21889,-38.5608,-3.74076
166658,21889,46897,-38.5608,-3.74068
166658,46897,22190,-38.5597,-3.74046
166658,22190,22189,-38.5586,-3.74025
166658,22189,41410,-38.5575,-3.74003
166658,166652,166651,-38.5398,-3.72532
166658,166651,47375,-38.5398,-3.72522
166658,47375,112709,-38.5396,-3.72483
166658,112709,11803,-38.5386,-3.72516
166658,11803,11804,-38.5375,-3.72551
166658,11804,23965,-38.5379,-3.72667
166658,23965,19540,-38.5379,-3.72696
166658,19540,19541,-38.5383,-3.72812
166658,19541,99463,-38.5384,-3.72852
166658,99463,5018,-38.5386,-3.72894
166658,5018,5015,-38.5386,-3.72902
166658,5015,79496,-38.5386,-3.72922
166658,79496,79497,-38.5388,-3.72959
166658,79497,41387,-38.5389,-3.72992
166658,41387,7873,-38.5385,-3.73004
166658,7873,7874,-38.5382,-3.73015
166658,7874,2256,-38.5377,-3.73029
166658,2256,2255,-38.5379,-3.73082
166658,2255,20356,-38.5385,-3.73108
166658,20356,20355,-38.5389,-3.73096
166658,20355,8559,-38.5391,-3.73087
166658,8559,8560,-38.5396,-3.73073
166658,8560,66192,-38.5398,-3.73062
166658,66192,66193,-38.5402,-3.73071
166658,66193,63920,-38.5407,-3.73081
166658,63920,63921,-38.5408,-3.73083
166658,63921,56373,-38.541,-3.73087
166658,56373,56374,-38.5413,-3.73093
166658,56374,19482,-38.5415,-3.73097
166658,19482,19483,-38.542,-3.73108
166658,19483,23044,-38.5424,-3.73117
166658,23044,23045,-38.5427,-3.73122
166658,23045,19463,-38.5428,-3.73126
166658,19463,19465,-38.5438,-3.73147
166658,19465,87092,-38.5444,-3.73158
166658,87092,87093,-38.5446,-3.73163
166658,87093,123955,-38.5448,-3.73166
166658,123955,29975,-38.5449,-3.73168
166658,29975,11702,-38.5449,-3.7317
166658,11702,11703,-38.545,-3.73172
166658,11703,47614,-38.5452,-3.73174
166658,47614,47616,-38.5461,-3.73193
166658,47616,72509,-38.5466,-3.73203
166658,72509,72510,-38.5468,-3.73208
166658,72510,56310,-38.5476,-3.73224
166658,56310,71892,-38.5482,-3.73238
166658,71892,76923,-38.5489,-3.73253
166658,76923,150976,-38.55,-3.73275
166658,150976,23655,-38.5506,-3.73287
166658,23655,23656,-38.5511,-3.73298
166658,23656,40119,-38.5515,-3.73307
166658,40119,40120,-38.5522,-3.73321
166658,40120,66213,-38.5529,-3.73336
166658,66213,66214,-38.5532,-3.73344
166658,66214,29957,-38.5537,-3.73353
166658,29957,29953,-38.5539,-3.73359
166658,29953,29954,-38.5543,-3.73366
166658,29954,63173,-38.5546,-3.73372
166658,63173,5532,-38.5554,-3.73388
166658,5532,55502,-38.5557,-3.73394
166658,55502,163197,-38.5559,-3.73397
166658,163197,113640,-38.5561,-3.73401
166658,113640,52775,-38.5566,-3.73411
166658,52775,108357,-38.5569,-3.73418
166658,108357,90754,-38.5572,-3.73424
166658,90754,90755,-38.5573,-3.73427
166658,90755,39951,-38.5576,-3.73433
166658,39951,85163,-38.5574,-3.73524
166658,85163,85164,-38.5573,-3.73544
166658,85164,19168,-38.5571,-3.73653
166658,19168,24061,-38.557,-3.73715
166658,24061,24060,-38.557,-3.73721
166658,24060,17587,-38.5569,-3.73764
166658,17587,23664,-38.5568,-3.73817
166658,23664,23665,-38.5567,-3.73872
166658,23665,66257,-38.5565,-3.73926
166658,66257,42753,-38.5564,-3.73982
166658,166654,166653,-38.5398,-3.77204
166658,166653,110416,-38.5403,-3.77197
166658,110416,29905,-38.541,-3.77177
166658,29905,29904,-38.5417,-3.77159
166658,29904,87302,-38.5424,-3.77138
166658,87302,28738,-38.543,-3.77098
166658,28738,28735,-38.5429,-3.77059
166658,28735,87178,-38.5428,-3.77029
166658,87178,111439,-38.5428,-3.77024
166658,111439,100311,-38.5427,-3.76958
166658,100311,74451,-38.5425,-3.76921
166658,74451,74450,-38.5421,-3.7679
166658,74450,34170,-38.5418,-3.76663
166658,34170,65103,-38.5413,-3.76527
166658,65103,47353,-38.5413,-3.76521
166658,47353,23058,-38.5411,-3.76451
166658,23058,23057,-38.5409,-3.76367
166658,23057,23658,-38.5404,-3.76223
166658,23658,23657,-38.5401,-3.76101
166658,23657,23696,-38.54,-3.76083
166658,23696,19518,-38.5398,-3.76015
166658,19518,83,-38.5395,-3.75926
166658,83,19525,-38.5392,-3.7583
166658,19525,19524,-38.5389,-3.75732
166658,19524,28048,-38.5387,-3.75675
166658,28048,92263,-38.5385,-3.75603
166658,92263,57674,-38.5384,-3.75565
166658,57674,341,-38.5382,-3.75503
166658,341,23138,-38.538,-3.75434
166658,23138,101246,-38.5379,-3.75391
166658,101246,67938,-38.5377,-3.75345
166658,67938,67940,-38.5377,-3.75332
166658,67940,98135,-38.5377,-3.75322
166658,98135,3531,-38.5374,-3.75217
166658,3531,92335,-38.5373,-3.75196
166658,92335,92334,-38.5372,-3.75182
166658,92334,58441,-38.5372,-3.75167
166658,58441,61535,-38.5371,-3.75143
166658,61535,6063,-38.537,-3.75114
166658,6063,14452,-38.537,-3.75089
166658,14452,39538,-38.5369,-3.75067
166658,39538,135108,-38.5369,-3.75062
166658,135108,85432,-38.5369,-3.75056
166658,85432,85431,-38.5369,-3.75052
166658,85431,106820,-38.5368,-3.75047
166658,106820,23229,-38.5366,-3.74975
166658,23229,23228,-38.5364,-3.74914
166658,23228,49024,-38.536,-3.7477
166658,49024,177,-38.5355,-3.74597
166658,177,19666,-38.5353,-3.74552
166658,19666,19658,-38.535,-3.74462
166658,19658,41438,-38.535,-3.74456
166658,166656,166655,-38.5643,-3.73409
166658,166655,63480,-38.5638,-3.73393
166658,63480,63481,-38.5637,-3.7341
166658,63481,90358,-38.5636,-3.7347
166658,90358,29581,-38.5634,-3.73534
166658,29581,22220,-38.5632,-3.73531
166658,22220,778,-38.563,-3.73527
166658,778,56713,-38.5619,-3.73505
166658,56713,75386,-38.5616,-3.73499
166658,75386,84905,-38.5609,-3.73483
166658,84905,84906,-38.5602,-3.7347
166658,84906,134958,-38.5601,-3.73466
166658,134958,21989,-38.5597,-3.7346
166658,21989,21990,-38.5587,-3.73438
166658,21990,22053,-38.5576,-3.73416
166658,22053,39951,-38.5576,-3.73433
166658,166660,166659,-38.553,-3.73339
166658,166659,66214,-38.5532,-3.73344
166658,166662,166661,-38.5495,-3.73526
166658,166661,41800,-38.5493,-3.73607
166658,41800,22977,-38.5492,-3.73646
166658,22977,20620,-38.5491,-3.73716
166658,20620,20618,-38.5497,-3.73728
166658,20618,20619,-38.5502,-3.73739
166658,20619,173,-38.5499,-3.73848
166658,173,174,-38.5499,-3.73856
166658,166664,166663,-38.5411,-3.8178
166658,166663,10609,-38.5409,-3.81763
166658,10609,4434,-38.5398,-3.81856
166658,4434,2736,-38.5382,-3.81991
166658,2736,2739,-38.5377,-3.82018
166658,2739,51575,-38.5375,-3.82028
166658,51575,56537,-38.5373,-3.82037
166658,56537,56535,-38.5355,-3.82125
166658,56535,56536,-38.5354,-3.82135
166658,56536,134692,-38.5354,-3.8213
166658,134692,20429,-38.5353,-3.82126
166658,20429,20427,-38.5349,-3.82068
166658,20427,75321,-38.5338,-3.81902
166658,166666,166665,-38.5251,-3.81588
166658,166665,117087,-38.5249,-3.81518
166658,117087,99638,-38.5246,-3.81441
166658,99638,104309,-38.5244,-3.81353
166658,104309,70134,-38.5239,-3.81177
166658,70134,8157,-38.5234,-3.81
166658,8157,93424,-38.5232,-3.80918
166658,93424,13794,-38.5235,-3.80893
166658,13794,13790,-38.524,-3.80842
166658,13790,56104,-38.5246,-3.80794
166658,56104,56136,-38.5248,-3.80779
166658,56136,21732,-38.5249,-3.80778
166658,21732,56158,-38.5253,-3.80751
166658,56158,21749,-38.5253,-3.80737
166658,166668,166667,-38.5337,-3.80322
166658,166667,104612,-38.5336,-3.80317
166658,104612,47658,-38.5322,-3.8031
166658,47658,81238,-38.532,-3.80241
166658,81238,81232,-38.5316,-3.80237
166658,81232,81237,-38.5315,-3.80094
166658,81237,114508,-38.5307,-3.80096
166658,114508,111599,-38.5307,-3.8004
166658,111599,28778,-38.5304,-3.80037
166658,28778,54418,-38.5305,-3.80003
166658,54418,54417,-38.5308,-3.7993
166658,54417,55837,-38.5315,-3.79765
166658,55837,55840,-38.5315,-3.79759
166658,55840,55845,-38.5315,-3.79753
166658,55845,745,-38.5317,-3.79699
166658,745,86723,-38.5323,-3.79588
166658,86723,30183,-38.5335,-3.79473
166658,30183,30179,-38.5347,-3.79356
166658,30179,30683,-38.5351,-3.7931
166658,30683,30680,-38.5355,-3.79272
166658,30680,62264,-38.5359,-3.79238
166658,62264,62263,-38.5364,-3.792
166658,62263,28806,-38.5371,-3.79155
166658,28806,28803,-38.5378,-3.79127
166658,28803,31001,-38.5386,-3.791
166658,31001,78087,-38.539,-3.79085
166658,78087,75154,-38.5393,-3.79075
166658,75154,47359,-38.54,-3.7905
166658,47359,11249,-38.5408,-3.79025
166658,11249,30757,-38.5413,-3.79006
166658,30757,12152,-38.5415,-3.78999
166658,12152,52534,-38.5423,-3.78973
166658,52534,23698,-38.5429,-3.7895
166658,23698,28462,-38.5432,-3.78942
166658,28462,28461,-38.5439,-3.78917
166658,28461,64121,-38.5446,-3.78892
166658,64121,97599,-38.5449,-3.7888
166658,97599,47558,-38.5453,-3.78867
166658,47558,23654,-38.546,-3.78843
166658,23654,23653,-38.5467,-3.78817
166658,23653,61561,-38.5474,-3.78791
166658,61561,11782,-38.5479,-3.7876
166658,11782,11781,-38.548,-3.78755
166658,11781,66234,-38.5487,-3.78723
166658,66234,77466,-38.5487,-3.78721
166658,77466,77467,-38.5492,-3.78692
166658,77467,150572,-38.5497,-3.78666
166658,150572,55655,-38.5499,-3.78657
166658,55655,55654,-38.5502,-3.78641
166658,55654,102736,-38.5506,-3.78626
166658,102736,102728,-38.551,-3.7861
166658,102728,99452,-38.5513,-3.78593
166658,99452,23720,-38.5519,-3.78558
166658,23720,23724,-38.5528,-3.78507
166658,23724,245,-38.5534,-3.78462
166658,245,56387,-38.554,-3.78389
166658,56387,35674,-38.5546,-3.78308
166658,35674,41543,-38.5546,-3.783
166658,41543,150617,-38.5548,-3.78283
166658,150617,100141,-38.5554,-3.7824
166658,166670,166669,-38.5504,-3.72254
166658,166669,28071,-38.5503,-3.72219
166658,28071,85473,-38.5502,-3.72184
166658,85473,39456,-38.5511,-3.72152
166658,39456,129186,-38.5513,-3.72212
166658,129186,83598,-38.5524,-3.72187
166658,83598,80556,-38.5524,-3.72201
166658,80556,80557,-38.5524,-3.72222
166658,80557,41699,-38.5524,-3.72238
166658,41699,84544,-38.5526,-3.72336
166658,84544,82892,-38.5528,-3.72426
166658,82892,20291,-38.5529,-3.72498
166658,20291,20290,-38.5538,-3.72516
166658,20290,56367,-38.5547,-3.72532
166658,56367,106873,-38.5552,-3.72538
166658,106873,106872,-38.5553,-3.72541
166658,106872,55854,-38.5557,-3.72548
166658,55854,19229,-38.5558,-3.72551
166658,19229,19228,-38.5559,-3.72553
166658,19228,28748,-38.5563,-3.72559
166658,28748,42385,-38.5566,-3.72566
166658,42385,61231,-38.5569,-3.72571
166658,61231,29913,-38.557,-3.72574
166658,29913,4870,-38.5577,-3.72584
166658,4870,87574,-38.5584,-3.72599
166658,87574,28568,-38.5591,-3.72611
166658,28568,18459,-38.5598,-3.72625
166658,18459,18103,-38.5605,-3.72638
166658,18103,55988,-38.5603,-3.72683
166658,55988,60723,-38.5599,-3.72787
166658,60723,65830,-38.5595,-3.72891
166658,65830,2902,-38.5592,-3.72995
166658,2902,2903,-38.5589,-3.73066
166658,2903,20500,-38.5589,-3.73071
166658,20500,29822,-38.5588,-3.73078
166658,29822,29823,-38.5584,-3.73204
166658,29823,45725,-38.558,-3.73305
166658,45725,84961,-38.558,-3.73309
166658,84961,22053,-38.5576,-3.73416
166658,166672,166671,-38.5445,-3.73144
166658,166671,87089,-38.5444,-3.73142
166658,87089,87090,-38.5439,-3.73131
166658,87090,56336,-38.5435,-3.73123
166658,56336,28130,-38.5429,-3.73109
166658,28130,28131,-38.5427,-3.73106
166658,28131,23045,-38.5427,-3.73122
166658,166674,166673,-38.5369,-3.76489
166658,166673,98136,-38.5374,-3.76473
166658,98136,66346,-38.5369,-3.76329
166658,66346,47576,-38.5363,-3.76348
166658,47576,54414,-38.536,-3.7626
166658,54414,58082,-38.536,-3.76249
166658,58082,53761,-38.5359,-3.76207
166658,53761,42807,-38.5357,-3.76142
166658,42807,42808,-38.5355,-3.76081
166658,42808,76139,-38.5354,-3.76052
166658,76139,9,-38.5351,-3.7595
166658,9,41193,-38.535,-3.75916
166658,41193,13011,-38.5348,-3.75863
166658,13011,49865,-38.5342,-3.75651
166658,49865,49866,-38.5341,-3.75638
166658,49866,40874,-38.5336,-3.75473
166658,40874,40875,-38.5336,-3.75466
166658,40875,120645,-38.5334,-3.75416
166658,120645,31013,-38.5329,-3.75225
166658,31013,31014,-38.5328,-3.75218
166658,31014,31007,-38.5328,-3.75212
166658,31007,31008,-38.5328,-3.75208
166658,31008,31009,-38.5328,-3.75198
166658,31009,38962,-38.5323,-3.75038
166658,38962,79503,-38.5321,-3.74961
166658,79503,79504,-38.5319,-3.74921
166658,79504,79505,-38.5318,-3.74892
166658,79505,79506,-38.5317,-3.74851
166658,79506,73827,-38.5314,-3.7476
166658,166676,166675,-38.5566,-3.75799
166658,166675,48334,-38.5569,-3.75835
166658,48334,48333,-38.5573,-3.75804
166658,48333,16465,-38.5577,-3.75771
166658,16465,3679,-38.5585,-3.75851
166658,3679,72511,-38.5586,-3.75842
166658,72511,39416,-38.5587,-3.75839
166658,39416,39415,-38.5595,-3.75757
166658,39415,39668,-38.5596,-3.75746
166658,39668,28013,-38.5596,-3.75727
166658,28013,28005,-38.5593,-3.75713
166658,166678,166677,-38.5596,-3.74624
166658,166677,8596,-38.5597,-3.74564
166658,166680,166679,-38.5412,-3.73074
166658,166679,41497,-38.5411,-3.73072
166658,41497,47515,-38.5409,-3.73067
166658,47515,10016,-38.5408,-3.73066
166658,10016,2048,-38.541,-3.72974
166658,2048,102392,-38.5413,-3.72981
166658,102392,10692,-38.5418,-3.72991
166658,10692,10691,-38.543,-3.73014
166658,10691,42213,-38.543,-3.73057
166658,42213,28130,-38.5429,-3.73109
166658,166682,166681,-38.5473,-3.74029
166658,166681,34215,-38.5477,-3.73995
166658,34215,5463,-38.5485,-3.73928
166658,5463,107644,-38.5485,-3.73922
166658,107644,73380,-38.5487,-3.73902
166658,73380,63623,-38.5489,-3.73834
166658,166684,166683,-38.5506,-3.72338
166658,166683,22794,-38.5506,-3.72336
166658,22794,28072,-38.5505,-3.72294
166658,28072,100214,-38.5517,-3.72256
166658,100214,10814,-38.5519,-3.72355
166658,10814,10815,-38.552,-3.72432
166658,10815,49734,-38.5521,-3.72484
166658,49734,28993,-38.5525,-3.72491
166658,28993,20291,-38.5529,-3.72498
166658,166686,166685,-38.5369,-3.76533
166658,166685,14321,-38.5368,-3.76494
166658,14321,47576,-38.5363,-3.76348
166658,166688,166687,-38.539,-3.72284
166658,166687,37540,-38.5389,-3.7223
166658,37540,66247,-38.5398,-3.72201
166658,66247,20426,-38.5401,-3.72306
166658,20426,132597,-38.5404,-3.72398
166658,132597,132598,-38.5405,-3.72421
166658,132598,93966,-38.5406,-3.72453
166658,93966,92280,-38.5408,-3.72493
166658,92280,150606,-38.5407,-3.72522
166658,150606,37846,-38.5406,-3.72595
166658,37846,41439,-38.5404,-3.72722
166658,41439,41440,-38.5404,-3.72748
166658,41440,14942,-38.5403,-3.72838
166658,14942,14941,-38.5402,-3.72848
166658,14941,19505,-38.5413,-3.72814
166658,19505,2047,-38.5411,-3.72922
166658,2047,2048,-38.541,-3.72974
166658,166690,166689,-38.5416,-3.7243
166658,166689,155992,-38.5415,-3.72396
166658,155992,20474,-38.5415,-3.72368
166658,20474,132597,-38.5404,-3.72398
166658,166692,166691,-38.56,-3.76256
166658,166691,100825,-38.5604,-3.76236
166658,100825,28417,-38.5612,-3.76194
166658,28417,116900,-38.561,-3.76127
166658,116900,10942,-38.5601,-3.76013
166658,10942,3676,-38.5592,-3.75917
166658,3676,3679,-38.5585,-3.75851
166660,166646,166645,-38.5348,-3.82047
166660,166645,75321,-38.5338,-3.81902
166660,75321,135281,-38.5333,-3.81843
166660,135281,158815,-38.5324,-3.81722
166660,158815,39082,-38.5317,-3.81624
166660,39082,155619,-38.5309,-3.81518
166660,155619,112568,-38.5299,-3.8137
166660,112568,21296,-38.5294,-3.8131
166660,21296,21294,-38.5287,-3.81215
166660,21294,53588,-38.5281,-3.81136
166660,53588,105478,-38.5271,-3.80992
166660,105478,105476,-38.5269,-3.80967
166660,105476,42240,-38.5268,-3.80951
166660,42240,65734,-38.5265,-3.80912
166660,65734,12806,-38.5262,-3.80872
166660,12806,21759,-38.5258,-3.80821
166660,21759,21749,-38.5253,-3.80737
166660,21749,48614,-38.5254,-3.80731
166660,48614,56149,-38.5254,-3.80727
166660,56149,13709,-38.5254,-3.80722
166660,13709,56170,-38.5253,-3.80711
166660,56170,29771,-38.5252,-3.80692
166660,29771,56130,-38.5251,-3.80684
166660,56130,30811,-38.5249,-3.80677
166660,30811,30813,-38.5248,-3.80677
166660,30813,155464,-38.5232,-3.80506
166660,155464,155463,-38.5229,-3.80474
166660,155463,155895,-38.5226,-3.8044
166660,155895,131151,-38.5226,-3.80436
166660,131151,22133,-38.5222,-3.80392
166660,22133,92754,-38.522,-3.80367
166660,92754,145361,-38.522,-3.80363
166660,145361,98448,-38.522,-3.80359
166660,98448,75992,-38.5209,-3.80227
166660,75992,75991,-38.5208,-3.80212
166660,75991,92909,-38.5207,-3.80204
166660,92909,92910,-38.5206,-3.80183
166660,92910,230,-38.5201,-3.80119
166660,230,27997,-38.5195,-3.80042
166660,27997,27993,-38.5192,-3.79941
166660,27993,28973,-38.519,-3.79871
166660,28973,28972,-38.5189,-3.79801
166660,28972,72664,-38.5187,-3.79728
166660,72664,80900,-38.5186,-3.79659
166660,80900,18782,-38.5184,-3.7959
166660,18782,18781,-38.5183,-3.79523
166660,18781,62613,-38.5183,-3.79515
166660,62613,43302,-38.5181,-3.79453
166660,43302,43301,-38.5179,-3.79372
166660,43301,72366,-38.5178,-3.79303
166660,72366,47302,-38.5177,-3.79264
166660,47302,47301,-38.5176,-3.79231
166660,47301,62106,-38.5175,-3.79164
166660,62106,135087,-38.5174,-3.79091
166660,135087,109859,-38.5173,-3.79031
166660,109859,101276,-38.5173,-3.79013
166660,101276,66533,-38.5173,-3.78971
166660,66533,132079,-38.5172,-3.78955
166660,132079,75326,-38.5172,-3.78893
166660,75326,75325,-38.5173,-3.78745
166660,75325,150525,-38.5173,-3.7873
166660,150525,120188,-38.5173,-3.78695
166660,120188,63062,-38.5172,-3.78672
166660,63062,85566,-38.5172,-3.78642
166660,85566,104845,-38.5172,-3.78611
166660,104845,26310,-38.5172,-3.78577
166660,26310,26308,-38.5171,-3.78522
166660,26308,26312,-38.5171,-3.78505
166660,26312,5910,-38.5171,-3.78498
166660,5910,85905,-38.5172,-3.78431
166660,85905,106169,-38.5171,-3.78387
166660,106169,147790,-38.517,-3.78375
166660,147790,152510,-38.5168,-3.78322
166660,152510,24037,-38.5167,-3.78315
166660,24037,114720,-38.5165,-3.78262
166660,114720,56782,-38.5162,-3.78172
166660,56782,79716,-38.516,-3.78124
166660,79716,91495,-38.5159,-3.78091
166660,91495,100218,-38.5155,-3.78001
166660,100218,77142,-38.5154,-3.77982
166660,77142,73109,-38.5148,-3.77934
166660,73109,77225,-38.5147,-3.77929
166660,77225,48805,-38.5147,-3.77922
166660,48805,48806,-38.515,-3.77814
166660,48806,27043,-38.5153,-3.7769
166660,27043,27044,-38.5154,-3.77669
166660,27044,27045,-38.5154,-3.77639
166660,27045,125133,-38.5158,-3.77522
166660,125133,60046,-38.516,-3.77456
166660,60046,67149,-38.5166,-3.77231
166660,67149,6979,-38.5168,-3.77174
166660,6979,28471,-38.5169,-3.77122
166660,28471,28475,-38.517,-3.77094
166660,28475,28480,-38.5173,-3.76997
166660,28480,29289,-38.5173,-3.76977
166660,29289,29291,-38.5174,-3.76947
166660,29291,61202,-38.5174,-3.76932
166660,61202,61204,-38.5178,-3.76795
166660,61204,88229,-38.5179,-3.76768
166660,88229,92545,-38.5181,-3.76682
166660,92545,62120,-38.5182,-3.76626
166660,62120,62122,-38.5184,-3.76553
166660,62122,130965,-38.5186,-3.76387
166660,130965,109560,-38.519,-3.76164
166660,109560,61326,-38.519,-3.76149
166660,61326,61327,-38.519,-3.76138
166660,61327,109561,-38.519,-3.76122
166660,109561,109562,-38.519,-3.76112
166660,109562,116998,-38.5192,-3.76018
166660,116998,160679,-38.5192,-3.76012
166660,160679,160680,-38.5192,-3.76004
166660,160680,127480,-38.5193,-3.75977
