"FROM", "TO", "PREV", "LOG", "LAT"
166686,39082,155619,-38.5309,-3.81518
166686,155619,112568,-38.5299,-3.8137
166686,112568,21296,-38.5294,-3.8131
166686,21296,21294,-38.5287,-3.81215
166686,21294,53588,-38.5281,-3.81136
166686,53588,105478,-38.5271,-3.80992
166686,105478,105476,-38.5269,-3.80967
166686,105476,42240,-38.5268,-3.80951
166686,42240,65734,-38.5265,-3.80912
166686,65734,12806,-38.5262,-3.80872
166686,12806,21759,-38.5258,-3.80821
166686,21759,21749,-38.5253,-3.80737
166686,21749,48614,-38.5254,-3.80731
166686,48614,56149,-38.5254,-3.80727
166686,56149,13709,-38.5254,-3.80722
166686,13709,56170,-38.5253,-3.80711
166686,56170,29771,-38.5252,-3.80692
166686,29771,56130,-38.5251,-3.80684
166686,56130,30811,-38.5249,-3.80677
166686,30811,30813,-38.5248,-3.80677
166686,30813,155464,-38.5232,-3.80506
166686,155464,155463,-38.5229,-3.80474
166686,155463,155895,-38.5226,-3.8044
166686,155895,131151,-38.5226,-3.80436
166686,131151,22133,-38.5222,-3.80392
166686,22133,92754,-38.522,-3.80367
166686,92754,145361,-38.522,-3.80363
166686,145361,98448,-38.522,-3.80359
166686,98448,75992,-38.5209,-3.80227
166686,75992,75991,-38.5208,-3.80212
166686,75991,92909,-38.5207,-3.80204
166686,92909,92910,-38.5206,-3.80183
166686,92910,230,-38.5201,-3.80119
166686,230,27997,-38.5195,-3.80042
166686,27997,27993,-38.5192,-3.79941
166686,27993,28973,-38.519,-3.79871
166686,28973,28972,-38.5189,-3.79801
166686,28972,72664,-38.5187,-3.79728
166686,72664,80900,-38.5186,-3.79659
166686,80900,18782,-38.5184,-3.7959
166686,18782,18781,-38.5183,-3.79523
166686,18781,62613,-38.5183,-3.79515
166686,62613,43302,-38.5181,-3.79453
166686,43302,43301,-38.5179,-3.79372
166686,43301,72366,-38.5178,-3.79303
166686,72366,47302,-38.5177,-3.79264
166686,47302,47301,-38.5176,-3.79231
166686,47301,62106,-38.5175,-3.79164
166686,62106,135087,-38.5174,-3.79091
166686,135087,109859,-38.5173,-3.79031
166686,109859,101276,-38.5173,-3.79013
166686,101276,66533,-38.5173,-3.78971
166686,66533,132079,-38.5172,-3.78955
166686,132079,75326,-38.5172,-3.78893
166686,75326,75325,-38.5173,-3.78745
166686,75325,150525,-38.5173,-3.7873
166686,150525,120188,-38.5173,-3.78695
166686,120188,63062,-38.5172,-3.78672
166686,63062,85566,-38.5172,-3.78642
166686,85566,104845,-38.5172,-3.78611
166686,104845,26310,-38.5172,-3.78577
166686,26310,26308,-38.5171,-3.78522
166686,26308,26312,-38.5171,-3.78505
166686,26312,5910,-38.5171,-3.78498
166686,5910,85905,-38.5172,-3.78431
166686,85905,106169,-38.5171,-3.78387
166686,106169,147790,-38.517,-3.78375
166686,147790,152510,-38.5168,-3.78322
166686,152510,24037,-38.5167,-3.78315
166686,24037,114720,-38.5165,-3.78262
166686,114720,56782,-38.5162,-3.78172
166686,56782,79716,-38.516,-3.78124
166686,79716,91495,-38.5159,-3.78091
166686,91495,100218,-38.5155,-3.78001
166686,100218,77142,-38.5154,-3.77982
166686,77142,73109,-38.5148,-3.77934
166686,73109,77225,-38.5147,-3.77929
166686,77225,22722,-38.5145,-3.77921
166686,22722,129070,-38.5144,-3.77918
166686,129070,76111,-38.5136,-3.77855
166686,76111,102702,-38.5137,-3.77831
166686,102702,102704,-38.5137,-3.77807
166686,102704,132701,-38.5137,-3.77749
166686,132701,25116,-38.5135,-3.77708
166686,25116,44152,-38.5133,-3.77671
166686,44152,43826,-38.5132,-3.77626
166686,43826,43824,-38.5131,-3.77585
166686,43824,22949,-38.5131,-3.77546
166686,22949,41183,-38.513,-3.77497
166686,41183,41739,-38.513,-3.77483
166686,41739,5826,-38.513,-3.77468
166686,5826,112226,-38.5129,-3.7745
166686,112226,87495,-38.5129,-3.77407
166686,87495,56865,-38.5128,-3.77377
166686,56865,99655,-38.5128,-3.77368
166686,99655,99654,-38.5128,-3.77359
166686,99654,62197,-38.5126,-3.77281
166686,62197,47810,-38.5124,-3.77257
166686,47810,47804,-38.5119,-3.77199
166686,47804,22887,-38.5116,-3.77175
166686,22887,33918,-38.511,-3.77107
166686,33918,26598,-38.5109,-3.77073
166686,26598,26597,-38.5106,-3.77
166686,26597,89883,-38.5106,-3.76985
166686,89883,14445,-38.5104,-3.76953
166686,14445,43846,-38.5101,-3.76878
166686,43846,32184,-38.5095,-3.76765
166686,32184,24707,-38.5091,-3.7667
166686,24707,24703,-38.509,-3.76488
166686,24703,15155,-38.5089,-3.76401
166686,15155,15157,-38.5089,-3.76393
166686,15157,137306,-38.5088,-3.76352
166686,137306,118646,-38.5087,-3.76322
166686,118646,118645,-38.5085,-3.76291
166686,118645,144115,-38.5085,-3.76283
166686,144115,144113,-38.5083,-3.76233
166686,144113,113407,-38.5083,-3.76215
166686,113407,113396,-38.5078,-3.76158
166686,113396,152513,-38.5077,-3.76156
166686,152513,65607,-38.5078,-3.76151
166686,65607,65605,-38.5078,-3.7615
166686,65605,70164,-38.5082,-3.76137
166686,70164,105638,-38.5083,-3.7604
166686,105638,44613,-38.5084,-3.76031
166686,44613,44612,-38.5084,-3.75994
166686,44612,158961,-38.5085,-3.75924
166686,158961,44739,-38.5085,-3.75916
166686,44739,35439,-38.5086,-3.75837
166686,35439,26640,-38.5087,-3.75756
166686,26640,52263,-38.5088,-3.75679
166686,52263,43563,-38.509,-3.75562
166686,43563,44525,-38.5091,-3.75448
166686,44525,44528,-38.5092,-3.7534
166686,44528,23196,-38.5089,-3.75219
166686,23196,35185,-38.51,-3.75234
166686,35185,5557,-38.5113,-3.75247
166686,5557,166685,-38.5118,-3.75254
166686,166685,166686,-38.5118,-3.75267
166686,166648,166647,-38.5121,-3.75602
166686,166647,75975,-38.5121,-3.75591
166686,75975,72459,-38.5112,-3.75584
166686,72459,25281,-38.5105,-3.75577
166686,25281,48165,-38.5106,-3.75506
166686,48165,38365,-38.5106,-3.75463
166686,38365,83836,-38.5102,-3.75458
166686,83836,13647,-38.5102,-3.75416
166686,13647,13646,-38.5104,-3.75351
166686,13646,35191,-38.5104,-3.75351
166686,35191,79036,-38.5115,-3.75359
166686,79036,5566,-38.5116,-3.7536
166686,5566,5557,-38.5113,-3.75247
166686,166650,166649,-38.5115,-3.72229
166686,166649,166671,-38.5112,-3.72142
166686,166671,22786,-38.511,-3.72091
166686,22786,24679,-38.5105,-3.72109
166686,24679,24673,-38.5095,-3.72156
166686,24673,44608,-38.5093,-3.72165
166686,44608,24770,-38.5085,-3.72206
166686,24770,37461,-38.508,-3.72231
166686,37461,21409,-38.5074,-3.72257
166686,21409,21410,-38.507,-3.72279
166686,21410,21411,-38.5068,-3.72289
166686,21411,141247,-38.5064,-3.72307
166686,141247,149076,-38.5057,-3.72337
166686,149076,28118,-38.5054,-3.72354
166686,28118,28119,-38.5053,-3.72357
166686,28119,7088,-38.5044,-3.72403
166686,7088,102812,-38.504,-3.72421
166686,102812,56515,-38.5034,-3.7245
166686,56515,56517,-38.5033,-3.72451
166686,56517,156746,-38.5033,-3.72452
166686,156746,150783,-38.5033,-3.72453
166686,150783,150782,-38.5026,-3.72484
166686,150782,78156,-38.5023,-3.72497
166686,78156,78153,-38.5017,-3.72525
166686,78153,54136,-38.5013,-3.72537
166686,54136,43556,-38.5003,-3.72569
166686,43556,43555,-38.4994,-3.72599
166686,43555,8320,-38.4984,-3.72631
166686,8320,8319,-38.4974,-3.7266
166686,8319,29109,-38.4974,-3.72661
166686,29109,69449,-38.4964,-3.72694
166686,69449,5544,-38.4955,-3.72723
166686,5544,5541,-38.4954,-3.72726
166686,5541,5540,-38.4954,-3.72737
166686,5540,7134,-38.4955,-3.72749
166686,7134,7140,-38.4958,-3.72835
166686,7140,24769,-38.496,-3.72922
166686,24769,44576,-38.4961,-3.72932
166686,44576,26664,-38.4964,-3.7303
166686,26664,26663,-38.4967,-3.73126
166686,26663,25943,-38.497,-3.73225
166686,25943,87815,-38.4972,-3.73274
166686,87815,93452,-38.4972,-3.73286
166686,93452,117014,-38.497,-3.73322
166686,117014,31989,-38.497,-3.73333
166686,31989,31987,-38.497,-3.7334
166686,31987,130830,-38.4973,-3.73366
166686,130830,70184,-38.4975,-3.73367
166686,70184,45249,-38.4975,-3.73373
166686,45249,45248,-38.4976,-3.73423
166686,45248,24661,-38.498,-3.73523
166686,24661,14877,-38.4983,-3.7362
166686,14877,2348,-38.4983,-3.73625
166686,2348,44985,-38.4986,-3.73723
166686,44985,6498,-38.4989,-3.73822
166686,6498,26612,-38.4992,-3.73903
166686,26612,43666,-38.4993,-3.73926
166686,43666,43190,-38.4996,-3.74012
166686,43190,43189,-38.4996,-3.74019
166686,43189,23859,-38.4999,-3.7412
166686,23859,11819,-38.5002,-3.74214
166686,11819,24690,-38.5005,-3.7431
166686,24690,24657,-38.5008,-3.74407
166686,24657,24656,-38.5011,-3.74506
166686,24656,91550,-38.5013,-3.74562
166686,91550,28116,-38.5014,-3.74574
166686,28116,112936,-38.5016,-3.74664
166686,112936,156753,-38.5017,-3.74667
166686,156753,156752,-38.5018,-3.74721
166686,156752,61820,-38.5019,-3.74754
166686,61820,57262,-38.5022,-3.7483
166686,57262,13334,-38.5025,-3.74935
166686,13334,13333,-38.5027,-3.74998
166686,13333,22430,-38.5029,-3.75045
166686,22430,22431,-38.503,-3.75074
166686,22431,44543,-38.5032,-3.75139
166686,44543,67252,-38.5032,-3.75145
166686,67252,47889,-38.5032,-3.75153
166686,47889,59683,-38.5033,-3.75154
166686,59683,79528,-38.5033,-3.75155
166686,79528,24645,-38.5044,-3.75167
166686,24645,43900,-38.5055,-3.7518
166686,43900,43898,-38.5067,-3.75194
166686,43898,119875,-38.5071,-3.75198
166686,119875,23199,-38.5078,-3.75205
166686,23199,23196,-38.5089,-3.75219
166686,166652,166651,-38.4936,-3.72811
166686,166651,26578,-38.4939,-3.72896
166686,26578,20534,-38.4948,-3.72866
166686,20534,47994,-38.4954,-3.72849
166686,47994,7140,-38.4958,-3.72835
166686,166654,166653,-38.495,-3.73073
166686,166653,44413,-38.4954,-3.73059
166686,44413,26664,-38.4964,-3.7303
166686,166656,166655,-38.5283,-3.74596
166686,166655,21332,-38.5283,-3.7462
166686,21332,22832,-38.5282,-3.74675
166686,22832,93404,-38.5281,-3.74791
166686,93404,74328,-38.528,-3.7491
166686,74328,131471,-38.528,-3.74916
166686,131471,99574,-38.528,-3.7492
166686,99574,64854,-38.5278,-3.75034
166686,64854,64859,-38.5279,-3.75052
166686,64859,123871,-38.5276,-3.75077
166686,123871,23890,-38.5275,-3.75084
166686,23890,1321,-38.5271,-3.75122
166686,1321,99381,-38.527,-3.75126
166686,99381,31697,-38.5268,-3.75143
166686,31697,159707,-38.5267,-3.75157
166686,159707,94410,-38.5265,-3.75171
166686,94410,98355,-38.5258,-3.75225
166686,98355,141167,-38.5253,-3.75271
166686,141167,13234,-38.5252,-3.75278
166686,13234,16827,-38.5249,-3.75312
166686,16827,22904,-38.5247,-3.75326
166686,22904,16959,-38.5246,-3.75333
166686,16959,16963,-38.5239,-3.75372
166686,16963,110055,-38.5237,-3.75377
166686,110055,118014,-38.5236,-3.75379
166686,118014,25071,-38.5235,-3.7538
166686,25071,25070,-38.5234,-3.7538
166686,25070,105159,-38.5234,-3.7538
166686,105159,22869,-38.5232,-3.75381
166686,22869,22872,-38.5223,-3.75371
166686,22872,22138,-38.5222,-3.75369
166686,22138,22139,-38.5216,-3.75363
166686,22139,25027,-38.5206,-3.75351
166686,25027,22286,-38.5205,-3.7535
166686,22286,61766,-38.5194,-3.75337
166686,61766,61767,-38.5193,-3.75336
166686,61767,77458,-38.5182,-3.75322
166686,77458,24838,-38.5171,-3.75309
166686,24838,24836,-38.5165,-3.75302
166686,24836,22622,-38.516,-3.75297
166686,22622,86417,-38.5155,-3.75291
166686,86417,258,-38.5149,-3.75284
166686,258,43134,-38.5138,-3.75269
166686,43134,66653,-38.5135,-3.75266
166686,66653,30276,-38.5127,-3.75256
166686,30276,30274,-38.5124,-3.75253
166686,30274,56821,-38.5123,-3.75252
166686,56821,87228,-38.5112,-3.75239
166686,87228,66802,-38.51,-3.75225
166686,66802,35185,-38.51,-3.75234
166686,166658,166657,-38.4996,-3.72499
166686,166657,98775,-38.5001,-3.72485
166686,98775,43556,-38.5003,-3.72569
166686,166660,166659,-38.5085,-3.74353
166686,166659,116828,-38.5093,-3.74329
166686,116828,773,-38.5094,-3.74328
166686,773,29603,-38.5096,-3.74406
166686,29603,29602,-38.5098,-3.74482
166686,29602,24768,-38.51,-3.74545
166686,24768,57292,-38.5101,-3.74557
166686,57292,57291,-38.5103,-3.7464
166686,57291,25302,-38.5104,-3.74677
166686,25302,109451,-38.5106,-3.74726
166686,109451,17603,-38.5107,-3.74743
166686,17603,31832,-38.5109,-3.74815
166686,31832,63658,-38.5111,-3.74883
166686,63658,120003,-38.5112,-3.74916
166686,120003,120004,-38.5113,-3.7494
166686,120004,113689,-38.5113,-3.74951
166686,113689,28636,-38.5115,-3.75018
166686,28636,28635,-38.512,-3.75148
166686,28635,56821,-38.5123,-3.75252
166686,166662,166661,-38.5169,-3.73388
166686,166661,56191,-38.5168,-3.73374
166686,56191,56190,-38.5168,-3.73368
166686,56190,98697,-38.5167,-3.73371
166686,98697,86416,-38.5165,-3.7338
166686,86416,24911,-38.5158,-3.73405
166686,24911,24835,-38.5161,-3.73523
166686,24835,772,-38.5164,-3.73607
166686,772,771,-38.5164,-3.73614
166686,771,75365,-38.5167,-3.73607
166686,75365,103327,-38.5168,-3.73648
166686,103327,52580,-38.517,-3.73704
166686,52580,52578,-38.517,-3.73722
166686,52578,52579,-38.5173,-3.73799
166686,52579,56753,-38.5175,-3.73889
166686,56753,54481,-38.517,-3.73907
166686,54481,22830,-38.5165,-3.73925
166686,22830,23901,-38.5154,-3.73956
166686,23901,1139,-38.5144,-3.73988
166686,1139,22959,-38.5137,-3.74008
166686,22959,22764,-38.5132,-3.74026
166686,22764,66637,-38.5124,-3.74049
166686,66637,3746,-38.5121,-3.7406
166686,3746,44615,-38.511,-3.74094
166686,44615,23067,-38.5101,-3.74121
166686,23067,23068,-38.5099,-3.74128
166686,23068,23075,-38.5093,-3.74147
166686,23075,29971,-38.5089,-3.74162
166686,29971,29969,-38.5088,-3.74164
166686,29969,29968,-38.5091,-3.74252
166686,29968,773,-38.5094,-3.74328
166686,166664,166663,-38.4876,-3.73584
166686,166663,46323,-38.4875,-3.73584
166686,46323,26174,-38.487,-3.73583
166686,26174,27077,-38.4859,-3.73579
166686,27077,44983,-38.4857,-3.7358
166686,44983,102332,-38.4853,-3.73607
166686,102332,75387,-38.4852,-3.73613
166686,75387,29632,-38.4852,-3.73621
166686,29632,135042,-38.4857,-3.73701
166686,135042,28790,-38.4859,-3.73729
166686,28790,28787,-38.4864,-3.73817
166686,28787,150637,-38.4868,-3.73876
166686,150637,62256,-38.4871,-3.73926
166686,62256,55906,-38.4874,-3.73974
166686,55906,55905,-38.4874,-3.73979
166686,55905,80914,-38.4877,-3.74029
166686,80914,97604,-38.4877,-3.74047
166686,97604,56419,-38.4877,-3.74077
166686,56419,67945,-38.4878,-3.74093
166686,67945,109806,-38.4879,-3.74122
166686,109806,65406,-38.4884,-3.74204
166686,65406,65405,-38.4889,-3.74276
166686,65405,130840,-38.4891,-3.74312
166686,130840,45664,-38.4894,-3.74348
166686,45664,95884,-38.4894,-3.74354
166686,95884,100279,-38.4899,-3.7444
166686,100279,155840,-38.4905,-3.74523
166686,155840,83787,-38.4911,-3.7461
166686,83787,31347,-38.4918,-3.74697
166686,31347,29951,-38.4922,-3.7475
166686,29951,29950,-38.4924,-3.74782
166686,29950,121897,-38.4926,-3.74806
166686,121897,95341,-38.4928,-3.74829
166686,95341,45584,-38.4929,-3.74839
166686,45584,158663,-38.4936,-3.74919
166686,158663,29011,-38.4936,-3.74926
166686,29011,92937,-38.4944,-3.75016
166686,92937,55895,-38.4949,-3.75067
166686,55895,55893,-38.4951,-3.75084
166686,55893,145840,-38.4953,-3.75097
166686,145840,92333,-38.496,-3.7513
166686,92333,92331,-38.4963,-3.7514
166686,92331,100275,-38.4967,-3.75152
166686,100275,30153,-38.4969,-3.75157
166686,30153,30127,-38.4971,-3.75161
166686,30127,30126,-38.4972,-3.75164
166686,30126,30130,-38.4972,-3.75156
166686,30130,58153,-38.4973,-3.75141
166686,58153,142664,-38.4973,-3.75137
166686,142664,61825,-38.4977,-3.75089
166686,61825,99682,-38.4996,-3.75111
166686,99682,72377,-38.5003,-3.75118
166686,72377,56755,-38.5009,-3.75126
166686,56755,36086,-38.5021,-3.7514
166686,36086,47889,-38.5032,-3.75153
166686,166666,166665,-38.5248,-3.74929
166686,166665,43339,-38.5247,-3.74997
166686,43339,119228,-38.5247,-3.75032
166686,119228,42398,-38.5245,-3.75115
166686,42398,90269,-38.5245,-3.75123
166686,90269,1488,-38.5243,-3.75235
166686,1488,90922,-38.5243,-3.75242
166686,90922,90921,-38.5243,-3.75273
166686,90921,16820,-38.5239,-3.75366
166686,16820,16963,-38.5239,-3.75372
166686,166668,166667,-38.5013,-3.74287
166686,166667,23846,-38.5006,-3.7431
166686,23846,24690,-38.5005,-3.7431
166686,166670,166669,-38.5116,-3.7227
166686,166669,22785,-38.5115,-3.72251
166686,22785,22786,-38.511,-3.72091
166686,166672,166671,-38.5112,-3.72142
166686,166674,166673,-38.4765,-3.75125
166686,166673,100607,-38.4763,-3.75059
166686,100607,114367,-38.4763,-3.75048
166686,114367,53255,-38.476,-3.74969
166686,53255,69500,-38.4766,-3.7495
166686,69500,18864,-38.4763,-3.74868
166686,18864,61919,-38.4768,-3.74852
166686,61919,41212,-38.4764,-3.74719
166686,41212,41211,-38.4766,-3.74719
166686,41211,6140,-38.4784,-3.74707
166686,6140,6138,-38.4792,-3.74677
166686,6138,76178,-38.4796,-3.74664
166686,76178,80489,-38.4799,-3.74656
166686,80489,67377,-38.48,-3.74652
166686,67377,55791,-38.4805,-3.74638
166686,55791,26321,-38.4812,-3.74615
166686,26321,72978,-38.482,-3.74593
166686,72978,119065,-38.4827,-3.74568
166686,119065,143545,-38.4829,-3.74562
166686,143545,27109,-38.4836,-3.74539
166686,27109,132492,-38.4841,-3.74433
166686,132492,82016,-38.4852,-3.74407
166686,82016,118722,-38.4867,-3.74365
166686,118722,118718,-38.4873,-3.74387
166686,118718,120623,-38.488,-3.744
166686,120623,26154,-38.4881,-3.74396
166686,26154,88882,-38.489,-3.74368
166686,88882,95884,-38.4894,-3.74354
166686,166676,166675,-38.5182,-3.73424
166686,166675,10938,-38.5181,-3.73405
166686,10938,50113,-38.5192,-3.73372
166686,50113,28889,-38.5196,-3.73507
166686,28889,47693,-38.5187,-3.73536
166686,47693,10939,-38.5185,-3.73541
166686,10939,29768,-38.5176,-3.73567
166686,29768,17498,-38.5174,-3.73573
166686,17498,22934,-38.5166,-3.73599
166686,22934,75365,-38.5167,-3.73607
166686,166678,166677,-38.5001,-3.74327
166686,166677,25819,-38.4996,-3.74345
166686,25819,11818,-38.4993,-3.7425
166686,11818,11819,-38.5002,-3.74214
166686,166680,166679,-38.4855,-3.72569
166686,166679,49114,-38.4865,-3.72595
166686,49114,46233,-38.4866,-3.72597
166686,46233,25201,-38.4876,-3.72609
166686,25201,25200,-38.4881,-3.72621
166686,25200,27376,-38.4893,-3.72637
166686,27376,15746,-38.4898,-3.72646
166686,15746,15743,-38.4903,-3.72653
166686,15743,25168,-38.4913,-3.72668
166686,25168,26059,-38.4913,-3.7267
166686,26059,264,-38.4923,-3.72688
166686,264,23909,-38.4932,-3.72702
166686,23909,41270,-38.4944,-3.7272
166686,41270,126367,-38.4948,-3.72727
166686,126367,45192,-38.4954,-3.72736
166686,45192,5540,-38.4954,-3.72737
166686,166682,166681,-38.526,-3.74241
166686,166681,21576,-38.526,-3.74231
166686,21576,21583,-38.526,-3.74166
166686,21583,21405,-38.5263,-3.74169
166686,21405,81365,-38.5268,-3.74175
166686,81365,34564,-38.527,-3.74178
166686,34564,104758,-38.5269,-3.74226
166686,104758,56545,-38.5268,-3.74297
166686,56545,56546,-38.5259,-3.74286
166686,56546,151703,-38.5259,-3.74287
166686,151703,134818,-38.5258,-3.74312
166686,134818,127389,-38.5257,-3.74317
166686,127389,98063,-38.5256,-3.74361
166686,98063,98061,-38.5256,-3.74373
166686,98061,118921,-38.5255,-3.74422
166686,118921,118919,-38.5253,-3.74552
166686,118919,89013,-38.5253,-3.74561
166686,89013,47787,-38.5253,-3.7458
166686,47787,42390,-38.525,-3.74657
166686,42390,2839,-38.5246,-3.74732
166686,2839,2838,-38.5245,-3.74748
166686,2838,696,-38.524,-3.74845
166686,696,98847,-38.5238,-3.74924
166686,98847,90933,-38.5237,-3.74967
166686,90933,72142,-38.5237,-3.7499
166686,72142,20241,-38.5236,-3.75061
166686,20241,17221,-38.5235,-3.75102
166686,17221,17220,-38.5235,-3.75113
166686,17220,67131,-38.5235,-3.75117
166686,67131,67130,-38.5234,-3.75139
166686,67130,56507,-38.5234,-3.75181
166686,56507,23179,-38.5233,-3.75271
166686,23179,23178,-38.5233,-3.75289
166686,23178,47680,-38.5234,-3.75371
166686,47680,105159,-38.5234,-3.7538
166686,166684,166683,-38.5057,-3.72815
166686,166683,44610,-38.5058,-3.72831
166686,44610,20516,-38.506,-3.729
166686,20516,110074,-38.5055,-3.72915
166686,110074,42626,-38.5055,-3.72918
166686,42626,48127,-38.5049,-3.72936
166686,48127,47845,-38.5049,-3.72938
166686,47845,2459,-38.5051,-3.73008
166686,2459,24728,-38.5053,-3.7308
166686,24728,26649,-38.5055,-3.73122
166686,26649,24697,-38.5058,-3.73221
166686,24697,44605,-38.5061,-3.7332
166686,44605,277,-38.5062,-3.73364
166686,277,23284,-38.5066,-3.7347
166686,23284,43895,-38.5068,-3.73532
166686,43895,28133,-38.5069,-3.73565
166686,28133,66963,-38.5072,-3.73678
166686,66963,23277,-38.5073,-3.73701
166686,23277,23278,-38.5074,-3.73722
166686,23278,71527,-38.5075,-3.73763
166686,71527,103896,-38.5078,-3.73858
166686,103896,43195,-38.508,-3.73903
166686,43195,35112,-38.508,-3.7391
166686,35112,35110,-38.5081,-3.73933
166686,35110,35109,-38.5082,-3.73989
166686,35109,93507,-38.5085,-3.74076
166686,93507,93506,-38.5087,-3.74122
166686,93506,29969,-38.5088,-3.74164
166686,166688,166687,-38.4753,-3.74751
166686,166687,50815,-38.4752,-3.74718
166686,50815,8012,-38.4753,-3.74716
166686,8012,43121,-38.4758,-3.74717
166686,43121,41212,-38.4764,-3.74719
166686,166690,166689,-38.5195,-3.74844
166686,166689,82142,-38.5195,-3.74895
166686,82142,49871,-38.5195,-3.74958
166686,49871,5940,-38.5195,-3.75
166686,5940,22421,-38.5177,-3.74988
166686,22421,157030,-38.5173,-3.74984
166686,157030,44174,-38.5166,-3.74978
166686,44174,99192,-38.5166,-3.7502
166686,99192,132676,-38.5165,-3.75047
166686,132676,58366,-38.5164,-3.75081
166686,58366,98642,-38.5163,-3.75123
166686,98642,44226,-38.5162,-3.75193
166686,44226,51298,-38.5162,-3.75217
166686,51298,22623,-38.5161,-3.75236
166686,22623,22622,-38.516,-3.75297
166686,166692,166691,-38.4905,-3.73113
166686,166691,26144,-38.4903,-3.7312
166686,26144,26250,-38.49,-3.73022
166686,26250,58228,-38.4909,-3.72991
166686,58228,767,-38.4912,-3.73091
166686,767,89341,-38.4913,-3.73124
166686,89341,45700,-38.4915,-3.73188
166686,45700,27036,-38.4919,-3.73287
166686,27036,68859,-38.492,-3.73324
166686,68859,68860,-38.4922,-3.73384
166686,68860,41213,-38.4923,-3.73433
166686,41213,41214,-38.4925,-3.73478
166686,41214,12096,-38.4925,-3.73487
166686,12096,45592,-38.4928,-3.73584
166686,45592,45593,-38.4931,-3.73681
166686,45593,118733,-38.4933,-3.73728
166686,118733,118734,-38.4933,-3.73744
166686,118734,28839,-38.4934,-3.73778
166686,28839,51059,-38.4935,-3.73775
166686,51059,44592,-38.4944,-3.73744
166686,44592,24802,-38.4954,-3.73713
166686,24802,17581,-38.4964,-3.73681
166686,17581,3496,-38.4973,-3.7365
166686,3496,14877,-38.4983,-3.7362
166686,166694,166693,-38.5149,-3.73135
166686,166693,24926,-38.5152,-3.73214
166686,24926,88562,-38.5153,-3.73267
166686,88562,22584,-38.5154,-3.73294
166686,22584,43323,-38.5155,-3.73331
166686,43323,24912,-38.5157,-3.73382
166686,24912,24911,-38.5158,-3.73405
166686,166696,166695,-38.5167,-3.73028
166686,166695,22627,-38.5169,-3.7302
166686,22627,72757,-38.5171,-3.73072
166686,72757,68647,-38.5171,-3.73089
166686,68647,42668,-38.5173,-3.73127
166686,42668,44231,-38.5173,-3.7314
166686,44231,24832,-38.5173,-3.73149
166686,24832,26024,-38.5162,-3.73181
166686,26024,75353,-38.5153,-3.73208
166686,75353,24926,-38.5152,-3.73214
166686,166698,166697,-38.4892,-3.73319
166686,166697,34873,-38.4892,-3.7337
166686,34873,27594,-38.4892,-3.73375
166686,27594,27592,-38.4892,-3.7338
166686,27592,27593,-38.4892,-3.73472
166686,27593,26116,-38.4892,-3.7348
166686,26116,26112,-38.4897,-3.73461
166686,26112,3502,-38.4903,-3.73443
166686,3502,3501,-38.4912,-3.73413
166686,3501,79539,-38.4913,-3.73412
166686,79539,68860,-38.4922,-3.73384
166686,166700,166699,-38.5049,-3.72507
166686,166699,45190,-38.5043,-3.72511
166686,45190,66985,-38.5036,-3.72531
166686,66985,88218,-38.5036,-3.72533
166686,88218,24680,-38.5037,-3.72578
166686,24680,24681,-38.5039,-3.72642
166686,24681,52098,-38.5042,-3.72728
166686,52098,29228,-38.5044,-3.72805
166686,29228,29230,-38.5047,-3.72871
166686,29230,47845,-38.5049,-3.72938
166686,166702,166701,-38.5282,-3.75368
166686,166701,38783,-38.5278,-3.75324
166686,38783,32067,-38.5274,-3.75276
166686,32067,22926,-38.5266,-3.75177
166686,22926,94410,-38.5265,-3.75171
166686,166704,166703,-38.5014,-3.74283
166686,166703,25752,-38.5013,-3.74286
166686,25752,23846,-38.5006,-3.7431
166686,166706,166705,-38.5296,-3.74752
166686,166705,14244,-38.5297,-3.74799
166686,14244,3054,-38.5299,-3.74847
166686,3054,105232,-38.53,-3.74871
166686,105232,105233,-38.5294,-3.74922
166686,105233,22946,-38.5292,-3.74938
166686,22946,22947,-38.5288,-3.74971
166686,22947,165676,-38.5283,-3.7502
166686,165676,64859,-38.5279,-3.75052
166686,166708,166707,-38.4939,-3.74809
166686,166707,59742,-38.4946,-3.74788
166686,59742,48206,-38.4953,-3.74764
166686,48206,9357,-38.4955,-3.74757
166686,9357,610,-38.4965,-3.74727
166686,610,24778,-38.4968,-3.74826
166686,24778,24779,-38.4971,-3.74922
166686,24779,48123,-38.4973,-3.74997
166686,48123,57189,-38.4974,-3.7502
166686,57189,61822,-38.4976,-3.75082
166686,61822,61825,-38.4977,-3.75089
166686,166710,166709,-38.4872,-3.73583
166686,166709,26174,-38.487,-3.73583
166686,166712,166711,-38.5302,-3.74865
166686,166711,165299,-38.5304,-3.74847
166686,165299,34371,-38.5308,-3.74816
166686,34371,73827,-38.5314,-3.7476
166686,73827,75131,-38.5313,-3.74756
166686,75131,98166,-38.5309,-3.74799
166686,98166,35170,-38.5308,-3.74807
166686,35170,3060,-38.5304,-3.7484
166686,3060,105232,-38.53,-3.74871
166686,166714,166713,-38.4905,-3.7318
166686,166713,26144,-38.4903,-3.7312
166686,166716,166715,-38.4951,-3.7438
166686,166715,24573,-38.4953,-3.74373
166686,24573,26627,-38.4954,-3.74388
166686,26627,26628,-38.4955,-3.74427
166686,26628,111103,-38.4956,-3.74471
